0x5f132d33,15
0x3224b088,2
0x75f0ada2,18
0x4523801e,2
0x1928c39b,15
0xdb4715bd,2
0x29ebe495,12
0xac40252b,2
0xf1f263d6,13
0x35497491,2
0xe1faa171,17
0x424e4407,2
0x30cd32d8,18
0xd2f15996,2
0x18857219,14
0xa5f66900,2
0xcf2812f7,17
0xc531e0e5,2
0xfdfdfb2b,19
0xb236d073,2
0xd7061f77,21
0x2b3f81c9,2
0x57ab1d87,18
0x5c38b15f,2
0xe9a4e78d,16
0xc25c24fc,2
0xb55b146a,2
0x2c5245d0,2
0x915a4ff6,18
0x5b557546,2
0x5cf985ed,16
0xcbea68d7,2
0xeaff6b0e,14
0xbced5841,2
0x8fd5aee6,15
0xee1cb326,2
0x417efb0a,16
0x991b83b0,2
0xebe26cac,17
0x12d20a,2
0x872779b6,14
0x7715e29c,2
0x83197005,19
0xe971773f,2
0x76a86694,15
0x9e7647a9,2
0xbbfb31dc,14
0x77f1613,2
0x629a3e1a,12
0x70782685,2
0xe0c73b14,2
0x93549e35,15
0x97c00b82,2
0x755465a5,15
0xf7078267,2
0x284ebc0,12
0x8000b2f1,2
0x4ddd21e6,14
0x1909e34b,2
0x6e0ed3dd,2
0xa09fff22,14
0xf06a467e,2
0x77e88d3,14
0x876d76e8,2
0x6ddf0c2b,13
0x1e642752,2
0xf9d43e1b,14
0x696317c4,2
0xf976808c,14
0xf9dc0a55,2
0x620ec415,15
0x8edb3ac3,2
0x13cb83d3,16
0x709f9ea8,2
0x17aa123c,12
0x798ae3e,2
0xd69db2ba,18
0x9e91ff84,2
0xe996cf12,2
0xf2f21a29,14
0x77f25ab1,2
0xf56a27,2
0xc50faf14,20
0x99fc3b9d,2
0xccb203ad,14
0xd2560f28,21
0x1ed77842,20
0x3e9c6845,28
0xccd37467,22
0x22dd154b,22
0x4b2ae556,30
0x3c2dd5c0,30
0xa524847a,30
0xb293e49b,35
0xb4409fd,19
0xe54a68d1,19
0x9bfd1db3,24
0xc0be23cc,33
0xebf2321e,40
0xd6d4c4bf,20
0xbff2c855,33
0xeceab74e,34
0x1d74e7c,31
0xb634be24,11
0xc720db5d,22
0x24b8144a,20
0x8149e8fa,10
0x2feea709,11
0x7b46d599,10
0xd5e19a6a,11
0x4c3b8347,11
0xfa49cccf,19
0x5f4622f6,27
0x6a4c57c6,25
0xace461d3,24
0xd5b8bcae,28
0x53d88235,24
0x2a189f65,32
0x5d958e09,19
0x488d584c,33
0x4118b489,24
0x6b3a16b3,32
0xbbf63af4,24
0xa9c1c4ce,34
0xac3b2888,24
0x84583b89,34
0x8a4d72d9,27
0x70424fba,27
0x7457f2c,27
0x19093ac9,34
0xce449772,28
0x3db3a7fe,32
0xaef34832,9
0x45ad9f40,9
0x7b06cf07,21
0x470bf05e,21
0xea410480,14
0xa3b0aaaa,17
0x95b61bac,19
0x9fbf5b8b,8
0xa0a98f69,24
0x9ca4b030,24
0xd71d14c6,17
0xffb8546b,20
0xf5388ba4,28
0x58f855fa,23
0x738c5452,26
0x4f816b0b,26
0x8d94c1c0,16
0xf3897211,20
0xccf7b7e3,14
0xa6035245,20
0xf0fa88ba,14
0x9a0e6d1c,20
0xd06e8d09,24
0x30bb6417,24
0x10a5b3db,26
0x5845bdbf,26
0x76340344,29
0x347c60b0,17
0x18e033b0,25
0x3b2b2fbb,19
0x6c9328e0,21
0xdcba4481,15
0x95417e36,19
0xf5653a6c,29
0x14b7b71a,30
0xea9cca26,31
0xc89b48ca,33
0x848631bd,30
0x904eaec1,38
0x251f691e,24
0x4e216242,23
0x6c16c26,23
0x9e75cedb,35
0xa13748ff,43
0x4bc56038,47
0xb94c23cb,47
0x1c6a8958,41
0xe648b92a,45
0x3656fac9,31
0x9ef144e3,49
0xa0ffed2c,46
0x84e878d7,34
0x8879e8e5,4
0x218568e4,6
0xea351e15,12
0x8eba60cc,4
0xc55cd5b6,3
0xc66ab3a6,6
0x77bd499,36
0x471b81ed,40
0x83a380d4,35
0xa8cd2e6c,15
0xe63a0ca4,29
0x28f290ff,36
0xd07f0135,30
0x8ffa604d,26
0x565ce33f,14
0xbea82a3a,15
0x8ae593ee,31
0xfc60b87f,5
0x9247c4,31
0xa18ceada,36
0xbe14ad26,11
0xb6bb8ad1,12
0x707fb05a,12
0xb0ab9b6d,4
0x70af858b,10
0xc18a417d,6
0xa3fe0347,12
0x9e98fb04,8
0xdf348301,5
0xebd43c60,6
0x502f5252,15
0x108b291b,8
0xf0d75be,7
0x20edb839,7
0x6b7aee5b,5
0xd08838f7,5
0x91e07ad5,15
0x7a9e7cde,5
0x6fbb8873,5
0xef89344d,13
0x4059e4e6,10
0xaae67053,13
0x2efcf3f5,7
0xc5f4f9f1,9
0x64486055,8
0xf6573fab,5
0x853c4610,6
0x22ce2459,5
0x5c9d5654,6
0x3d94cadb,8
0x7942552,19
0xc786c716,4
0x725b67cd,11
0xabe3621a,10
0xce3e2868,13
0xf6449739,13
0xfdca31cc,11
0xdd55cd9e,24
0x5f3bbb18,7
0xf1659910,6
0xde4f76cc,12
0x78d0fb76,13
0xe3f39155,14
0x1b59e2f3,11
0x307873e8,4
0xb79234ba,13
0x3e896ab,13
0x1aa2744,14
0xb93cb278,17
0x85fddbf7,9
0x3826195a,15
0xc264c582,12
0xc33bdec2,27
0xd2c5421f,34
0x148d133b,25
0x4e25460f,31
0x4730b69e,24
0x187fc277,30
0x9771886f,13
0xab7cb736,13
0xb9be0d83,33
0x469b1862,38
0x17a9d4da,27
0xe86f2aee,17
0x988c6f42,23
0x14a781f4,34
0xda32e9c5,13
0xae0173db,27
0x1f218b8b,13
0x37082261,27
0x400f12f7,27
0xde6b8754,27
0xd401def1,24
0x764c1c11,4
0xbb5a1fa2,10
0x71f62476,3
0x22534e18,10
0xea70e35f,12
0xa19b93b8,13
0x529b6ef,25
0xce071911,17
0x99bdc13f,11
0x89a763c1,17
0xde1dbbef,11
0x3e58aa28,12
0x75b3dacf,13
0xd101ff98,25
0x1a2f5066,17
0x4d958848,11
0x5d8f2ab6,17
0xa35f298,11
0xc3d3d74f,12
0x8838a7a8,13
0x2c8a82ff,25
0xe7a42d01,17
0xb01ef52f,11
0xa00457d1,17
0xf7be8fff,11
0x90f2f5f7,12
0xdb198510,13
0x7faba047,25
0xb4850fb9,17
0xe33fd797,11
0xf3257569,17
0xa49fad47,11
0xe6edd534,12
0xad06a5d3,13
0x9b48084,25
0xc29a2f7a,17
0x9520f754,11
0x853a55aa,17
0xd2808d84,11
0xfbff21eb,12
0xb014510c,13
0x14a6745b,25
0xdf88dba5,17
0x8832038b,11
0x9828a175,17
0xcf92795b,11
0xfed7100,12
0x440601e7,13
0xe0b424b0,25
0x2b9a8b4e,17
0x7c205360,11
0x6c3af19e,17
0x3b8029b0,11
0x2dc3630,12
0x493746d7,13
0xed856380,25
0x26abcc7e,17
0x71111450,11
0x610bb6ae,17
0x36b16e80,11
0x9f3b6987,9
0x93e1f0b9,9
0xca19bc96,8
0xbc60b8fb,3
0xa7ff8368,6
0x4eb58716,16
0x579dd56e,7
0x9d45c095,2
0x9b6edd00,4
0x8d917a55,4
0x5076a4c0,3
0xa4769cbf,15
0xa876749c,8
0x5303044e,10
0xfe89581e,13
0x916fca8e,5
0xc1229478,7
0x38b0c3a4,7
0xfe3becaa,7
0xdfd1209c,6
0x45264430,12
0x8823fcd2,13
0x6014b8e2,13
0x211e5e71,7
0x67aa281f,2
0x75e735a9,3
0xb8672fc7,13
0xb4f89cce,11
0x20c9eb18,6
0x13e32adf,8
0x51a54dee,13
0xf5b33544,12
0x81c59e15,13
0x48927f95,15
0xab964a4c,13
0x9de36c6d,13
0x1e93d2e8,6
0x9bc90dcd,18
0x2834a39,19
0xc201e3bc,14
0xc76a6159,20
0x33a383ee,10
0xa9322aff,8
0x923bd1ef,17
0x1f1b251e,4
0x3327aa87,19
0x59a64ec9,16
0x3b8af605,15
0xbe6b1335,4
0xf954c9be,12
0xe116b75a,5
0x78fcc0de,14
0xff414a68,12
0x1bef730a,13
0x2248f61c,12
0x7044fcbe,5
0xdbdb91cd,14
0xc7c50da,5
0x4de8608c,7
0x96794351,6
0xc59237e4,15
0xb7a5f324,5
0xe1cf90ae,11
0x11ba7e93,15
0xec3103f4,15
0xbf10214c,15
0xc90f018f,15
0xd41df550,15
0x200fa5bb,15
0x2d3ee28b,15
0x793829a5,17
0xdf98422a,24
0xe1080d6f,6
0x537a1329,10
0x4f89489b,10
0xb8bd8804,7
0x81a79280,22
0x652fd930,21
0x8e51aa8d,15
0x2f3e67f4,20
0x42a9462e,19
0xb3aa1d6c,22
0x9abae9cb,20
0xc74feec2,20
0xf32c2bcc,20
0xad6f7c09,20
0xb73703be,26
0x166a5d23,20
0xb3ba4b53,20
0xa7c2fa5b,21
0xeef3006,20
0x7eaab2c3,14
0x31311d47,20
0xcbbeb319,20
0x782aed88,21
0xab49d04e,24
0xd4679f03,20
0x64abdd5b,21
0x1bb269fc,18
0xd0da7de7,20
0x4ee4297e,24
0xbcd25fc3,25
0x30dd66a9,18
0xde8429d3,19
0xf689f69f,24
0x80e6c585,20
0xe186e5a6,20
0x91c36763,14
0x7bacbc26,18
0x29aba30a,23
0xb1ccb807,17
0x3bc314e6,20
0x8991bcde,20
0x89330249,20
0x9dd61529,21
0xb46d5e8e,21
0xf4454a48,22
0x68c0f0dc,20
0x402e74ec,23
0xc2a83198,19
0x8af35209,23
0xa6f03291,22
0xf256b026,21
0x9232b15a,22
0xbd9b604,24
0x738577a1,23
0x799dba7c,23
0x8970b7a8,21
0x9e2a1618,21
0x773b0a16,20
0xe8b1aaf3,22
0x574f09fa,23
0xe9c9000,18
0x71799c4e,18
0x684f1e72,12
0x82b798ec,20
0x3d98a323,20
0xa8b4a91c,24
0x1867fd6,22
0xb4bdce94,16
0x5c9f56cf,22
0x8f624f2f,21
0xbcf78168,20
0x86f538f7,20
0xf6b0ba32,14
0xcd5cfc3b,21
0x4b4c8e51,22
0xfe773f13,16
0x39d9ee2b,25
0x866f8e47,29
0xd13ecd64,35
0x34b02b1,41
0x273dc358,33
0x544ea934,30
0x99868d48,37
0xb76fc76,22
0x927fadcc,22
0xe5789d5a,22
0x7b1c08f9,22
0xc1b386f,22
0x951269d5,22
0xe2155943,22
0x72aa44d2,22
0x5ad7444,22
0x4db67dd4,23
0xb05f6761,39
0x36f889ca,39
0xbb0116a5,31
0xc6d4a7a0,30
0xf4aeec8e,42
0xe8436b6d,39
0xcbaf1820,34
0x8ce6c08f,31
0xc7cd5dea,37
0x5ec40c50,37
0x29c33cc6,37
0xbd51ac52,34
0x2458fde8,34
0x535fcd7e,34
0xcb4c275b,24
0x524576e1,24
0x25424677,24
0xeffd270d,27
0x6ed566ab,34
0xe2181c48,30
0x7b114df2,30
0x8c884ecd,32
0x18fd4c0d,37
0xed54cfc2,41
0xc85d7ad3,34
0x4cc5a03f,42
0x12f79d55,37
0xc388c86c,37
0x6fbe4da1,33
0x59ed6bd1,41
0xddc6188,29
0x94d53032,29
0xe3d200a4,29
0x7db69507,29
0x5da9a44,18
0x9cd3cbfe,18
0xebd4fb68,18
0x75b06ecb,18
0x2b75e5d,18
0x9bbe0fe7,18
0xecb93f71,18
0x7c0622e0,18
0xb011276,18
0x856f8032,19
0xf268b0a4,19
0x6b61e11e,19
0x1c66d188,19
0x8202442b,19
0xf50574bd,19
0x6c0c2507,19
0x5910402e,33
0xada44264,40
0xcaf5138c,38
0x921979db,20
0x15b6d1ad,21
0x5585c142,8
0x182694fc,4
0xe9690c29,18
0x7f9000cf,4
0xfaa31c69,5
0x99d8f5fd,10
0x5023ec3f,11
0x2724dca9,11
0xbe2d8d13,11
0xc92abd85,11
0x574e2826,11
0x43138dd7,16
0x65c04696,40
0xeb8a141a,23
0x16838802,39
0xe23efd9f,22
0xe26063f5,40
0x6c2a3179,23
0xbe053993,39
0x4ab84c0e,22
0xba206a51,35
0xe6925a92,18
0x96408cae,34
0x971a4b15,17
0x57bdb25f,33
0xd60b0f1e,16
0xc32d8de3,36
0xc11cacd9,19
0x1a96ae74,43
0xec3ddb46,26
0x2a66d14e,42
0x3835b89b,25
0x1bdb91b8,32
0x13701d6c,15
0x438a43ca,29
0xde87653a,12
0xf7683404,29
0x6a6512f4,12
0x278a8457,32
0x2f210883,15
0xf201e874,26
0x2cc9abda,9
0xb3a83b3b,29
0x2ea51dcb,12
0x6716ce2a,30
0xda363110,13
0x90f64685,28
0x4fa71900,11
0xd2ed8163,31
0x145c782e,14
0x526875f0,29
0xcf655300,12
0x9b3170e,33
0x8805aa4f,16
0xaa780c85,34
0xab22cb3e,17
0x6055c5f8,34
0x610f0243,17
0x5cd3c0ff,27
0x6d638653,10
0xb0c5dcc4,27
0x81759a68,10
0x17ef9b4a,33
0x9659260b,16
0xc8487540,28
0x17192ac5,11
0x666e631,36
0x457c70b,19
0x3fd84b68,29
0xa2d56d98,12
0x4bd94584,30
0xf6f9babe,13
0x4b16fe5f,26
0x95debdf1,9
0xccdd2a75,43
0x3a765f47,26
0xaea57bfb,28
0x71f4247e,11
0xff8a84dd,26
0x2142c773,9
0xaf061867,35
0xf3b428a4,18
0xe10e0754,38
0x88cecb42,21
0x89cb6b57,28
0x569a34d2,11
0xbf45d0ec,29
0xd2b5aeb,29
0x90267c1b,12
0xcc7eaed6,24
0xcd03c051,7
0x591cb555,33
0xd8aa0814,16
0x94b846df,31
0x5209bf92,14
0x83dff62f,36
0x81eed715,19
0xc2aa4715,39
0x36173288,22
0x92064307,33
0x13b0fe46,16
0x536b8435,33
0xd2dd3974,16
0x4a8b9e18,38
0x234b520e,21
0x8be6592a,38
0xe226953c,21
0xa9cc5102,31
0x6f7da84f,14
0xe3b2e6f9,36
0xe183c7c3,19
0x86e579fc,32
0x8e4ef528,15
0xec880fec,34
0xedd2c857,17
0x975ad6ea,28
0x480b896f,11
0xd22145aa,27
0xe3910306,10
0x84fd9fb5,28
0x5bacc030,11
0xfc928866,16
0x53f4ad7c,17
0x3864c51a,15
0xcad1a516,18
0xceb26fbe,13
0xdbced77d,14
0xc0effe36,12
0xbd5eaffa,15
0x87fd65a4,16
0xe669de40,14
0x30022327,15
0xb555bf0f,20
0x75232d81,21
0x7aaca556,23
0x41bb1f9c,13
0x4dcc5242,25
0x5c24f7ce,23
0x9b39e12,21
0xd5f7fa78,15
0x71179cd6,7
0x541ef0b2,12
0xd6cfcbd0,19
0x84ce50e4,18
0x10cb60c1,12
0x89ae81c5,14
0xe3041b42,12
0x53795179,19
0x7cb80f7c,12
0x81e308ac,12
0x3ab0618e,17
0xb4278cec,18
0x17a917aa,22
0x60ae273c,22
0x3933dbe9,16
0xcb22637c,10
0x560e4857,11
0x788e2256,10
0x90d9fd62,19
0xe6bb3f0e,17
0x737b2bbb,6
0xab0d481b,7
0x66a316e3,14
0xaed77546,8
0xb027dc89,17
0xf7c8cf29,19
0x140688ae,10
0xf19e011a,11
0xce65ae1,9
0x15c075de,9
0xb3b77e6a,9
0x825f64f7,9
0x24286f43,9
0xe18f51cd,9
0x47f85a79,9
0x761040e4,9
0xd0674b50,9
0xe48f9289,9
0x42f8993d,9
0x731083a0,9
0xd5678814,9
0x10c0b69a,9
0xb6b7bd2e,9
0x875fa7b3,9
0x2128ac07,9
0xf873561a,9
0x5e045dae,9
0x6fec4733,9
0xc99b4c87,9
0xc3c7209,9
0xaa4b79bd,9
0x9ba36320,9
0x3dd46894,9
0x37fc912e,19
0x40fba1b8,19
0xd9f2f002,19
0xaef5c094,19
0x30915537,19
0x479665a1,19
0xde9f341b,19
0xa998048d,19
0x8b13e500,27
0xfc14d596,27
0x54206ce1,18
0xfa7e1301,15
0xe0cf246a,28
0x5719effd,19
0x53d340b1,20
0x2dc75a1d,29
0x4f87b213,17
0xe37212f4,15
0xab710eef,27
0x6efca05d,18
0xb1558a99,17
0x718e9a4e,17
0xda13e8d6,28
0x8d699b25,19
0xdfaa1ec6,19
0x7e2eb735,29
0x25c9f9c4,37
0xd025d4d3,18
0x7e7bab33,15
0x64ca9c58,28
0x9f4dd34,18
0xa7aaa2d4,15
0xbd1b95bf,28
0xf833a6ef,16
0xabb46480,17
0x405163,26
0x84f79606,20
0x8cb2a172,17
0x2487aacb,30
0xd1a841b3,18
0x65470938,28
0x9477b6,17
0x7a82d218,16
0xe462cb4a,27
0xde9fbfc5,20
0xbae98ce1,15
0x7eef8308,30
0x642ccf8c,18
0xd0c38707,28
0x39d9c885,18
0x8d36800e,28
0xdba0d8b,18
0xb9554500,28
0x53f95a4e,18
0xe71612c5,28
0xcc9a036c,24
0xcae95dc1,20
0x3d46b579,33
0x379090e1,41
0xe8fc7b64,18
0x5c1333ef,28
0x4d2c6d14,18
0xf9c3259f,28
0x4f84b84e,19
0x355a0dae,29
0xf0791641,18
0x44965eca,28
0xcfa73b00,18
0x7b48738b,28
0x3528955e,18
0xb618467b,20
0x81c7ddd5,28
0x906caf9d,19
0xeab21a7d,29
0xec54781f,22
0xbd6f0deb,32
0xd8eac6c6,40
0x2af1b944,18
0x9e1ef1cf,28
0x8ced9f4e,19
0xf6332aae,29
0x941b9dd5,16
0x2199c440,33
0x2e4c5ba0,18
0x9aa3132b,28
0x9f9812f,22
0x957d114f,19
0x58c2f4db,32
0xa0f92309,23
0x1a782e79,33
0xbf749280,16
0x5b6c5d56,18
0x4707650c,26
0x9cb9184b,17
0x784fa4b7,27
0x2e09d46f,35
0xb1945ece,22
0xe0af2b3a,32
0x7e70e3c2,18
0xd02e9c22,15
0xca9fab49,28
0x1f10c3e1,18
0xd25a5d0,19
0xabff8b6a,28
0xf405480f,16
0xc76bf83,26
0x80f1c82e,18
0xa2c099e3,34
0xb309fb7b,38
0x1a722c34,42
0x91592ff2,46
0xb9c57bd9,22
0x3248b0b6,21
0xef73f367,20
0xe6e65f1f,24
0x835b8c2,23
0xa86efc01,22
0x23e3376e,21
0xc55532a1,18
0x71ba7a2a,28
0x77079a99,18
0xc3e8d212,28
0x77a5240e,18
0xd9fb5bee,15
0xc34a6c85,28
0x7590573c,19
0xf4ee2dc,29
0x4fdc7bb,37
0x5c2b1c9b,19
0xfc8fa09c,16
0x26f5a97b,29
0x5e143cd5,33
0x9970e8e1,20
0x3900d42c,30
0x9656d69b,18
0x3665cec7,22
0x22b99e10,28
0xef495a02,21
0xa3c9433,31
0x80950000,17
0x6463bcfc,27
0x25947ce7,21
0x45551758,18
0xc0e1b2d6,31
0x6fc74f7e,35
0x35e7eef5,39
0x6a64a7b9,43
